seq33938	seq33938
seq33940	seq33940
seq33942	seq33942
seq33948	seq33948
seq33950	seq33950
seq33952	seq33952
seq33954	seq33954
seq33955	seq33955
seq33955	seq33967
seq33956	seq33956
seq33956	seq33969
seq33957	seq33957
seq33958	seq33958
seq33958	seq33978
seq33959	seq33959
seq33960	seq33960
seq33961	seq33961
seq33962	seq33962
seq33962	seq33976
seq33963	seq33963
seq33963	seq33973
seq33964	seq33964
seq33964	seq33965
seq33966	seq33966
seq33968	seq33968
seq33970	seq33970
seq33972	seq33972
seq33972	seq34555
seq33972	seq34569
seq33974	seq33974
seq33975	seq33975
seq33977	seq33977
seq33980	seq33980
seq33981	seq33981
seq33982	seq33982
seq33982	seq3835
seq33982	seq31382
seq33985	seq33985
seq33985	seq33986
seq33987	seq33987
seq33988	seq33988
seq33989	seq33989
seq33991	seq33991
seq33992	seq33992
seq33992	seq34296
seq33993	seq33993
seq33993	seq34297
seq33996	seq33996
seq33997	seq33997
seq33998	seq33998
seq33998	seq5941
seq33998	seq14445
seq33998	seq14454
seq33998	seq14467
seq33998	seq14462
seq33998	seq14464
seq33998	seq14465
seq33998	seq14466
seq33998	seq14468
seq33998	seq14469
seq33998	seq21606
seq33998	seq21608
seq33998	seq28279
seq33998	seq31927
seq33998	seq32979
seq33998	seq45354
seq33998	seq45676
seq33998	seq46747
seq33999	seq33999
seq33999	seq34324
seq1001	seq1001
seq1001	seq1002
seq1001	seq1007
seq1013	seq1013
seq1014	seq1014
seq1016	seq1016
seq1016	seq1015
seq1016	seq5690
seq1016	seq10342
seq1017	seq1017
seq1018	seq1018
seq1018	seq36918
seq1019	seq1019
seq1020	seq1020
seq1021	seq1021
seq1021	seq1022
seq1021	seq1023
seq1025	seq1025
seq1026	seq1026
seq1027	seq1027
seq1028	seq1028
seq1029	seq1029
seq1030	seq1030
seq1031	seq1031
seq1031	seq1032
seq1031	seq1033
seq1031	seq3348
seq1039	seq1039
seq1040	seq1040
seq1041	seq1041
seq1042	seq1042
seq1042	seq11706
seq1043	seq1043
seq1044	seq1044
seq1045	seq1045
seq1045	seq1046
seq1045	seq1047
seq1045	seq1048
seq1045	seq1049
seq1045	seq1050
seq1045	seq1051
seq1045	seq1075
seq1045	seq1438
seq1045	seq3350
seq1045	seq42654
seq1052	seq1052
seq1052	seq1056
seq1052	seq1077
seq1052	seq3351
seq1053	seq1053
seq1053	seq1054
seq1053	seq1078
seq1053	seq3352
seq1053	seq42655
seq1053	seq1055
seq1057	seq1057
seq1058	seq1058
seq1058	seq1060
seq1059	seq1059
seq1059	seq14680
seq1059	seq15361
seq1061	seq1061
seq1062	seq1062
seq1063	seq1063
seq1064	seq1064
seq1066	seq1066
seq1067	seq1067
seq1068	seq1068
seq1069	seq1069
seq1069	seq15984
seq1069	seq30360
seq1070	seq1070
seq1071	seq1071
seq1072	seq1072
seq1073	seq1073
seq1073	seq36970
seq1074	seq1074
seq1081	seq1081
seq1081	seq42441
seq1081	seq42587
seq1081	seq42659
seq1081	seq42660
seq1081	seq42661
seq1081	seq42662
seq1081	seq42663
seq1081	seq42664
seq1081	seq42665
seq1081	seq42667
seq1081	seq42668
seq1081	seq42669
seq1081	seq42670
seq1081	seq42671
seq1081	seq42672
seq1081	seq42673
seq1081	seq42674
seq1082	seq1082
seq1083	seq1083
seq1084	seq1084
seq1085	seq1085
seq1086	seq1086
seq1087	seq1087
seq1088	seq1088
seq1089	seq1089
seq1090	seq1090
seq1091	seq1091
seq1091	seq15395
seq1091	seq15396
seq1091	seq39811
seq1091	seq40138
seq1091	seq40139
seq1091	seq40141
seq1091	seq40140
seq1091	seq40363
seq1092	seq1092
seq1093	seq1093
seq1094	seq1094
seq1095	seq1095
seq1095	seq33526
seq1095	seq33527
seq1096	seq1096
seq1097	seq1097
seq1098	seq1098
seq1099	seq1099
seq25500	seq25500
seq25501	seq25501
seq25502	seq25502
seq25503	seq25503
seq25504	seq25504
seq25505	seq25505
seq25506	seq25506
seq25507	seq25507
seq25508	seq25508
seq25509	seq25509
seq25510	seq25510
seq25511	seq25511
seq25512	seq25512
seq25513	seq25513
seq25514	seq25514
seq25515	seq25515
seq25516	seq25516
seq25518	seq25518
seq25519	seq25519
seq25519	seq25520
seq25521	seq25521
seq25522	seq25522
seq25523	seq25523
seq25524	seq25524
seq25525	seq25525
seq25527	seq25527
seq25528	seq25528
seq25529	seq25529
seq25530	seq25530
seq25531	seq25531
seq25532	seq25532
seq25532	seq5240
seq25533	seq25533
seq25535	seq25535
seq25536	seq25536
seq25536	seq25537
seq25538	seq25538
seq25539	seq25539
seq25540	seq25540
seq25541	seq25541
seq25542	seq25542
seq25543	seq25543
seq25544	seq25544
seq25548	seq25548
seq25548	seq9041
seq25548	seq25546
seq25548	seq25547
seq25548	seq36724
seq25548	seq36725
seq25548	seq36726
seq25548	seq9039
seq25548	seq9040
seq25548	seq25545
seq25548	seq39530
seq25548	seq40349
seq25549	seq25549
seq25550	seq25550
seq25551	seq25551
seq25552	seq25552
seq25554	seq25554
seq25555	seq25555
seq25556	seq25556
seq25557	seq25557
seq25563	seq25563
seq25563	seq25559
seq25563	seq25560
seq25563	seq25561
seq25563	seq25562
seq25563	seq25558
seq25564	seq25564
seq25565	seq25565
seq25567	seq25567
seq25568	seq25568
seq25569	seq25569
seq25569	seq41261
seq25570	seq25570
seq25571	seq25571
seq25572	seq25572
seq25573	seq25573
seq25573	seq40042
seq25574	seq25574
seq25575	seq25575
seq25576	seq25576
seq25577	seq25577
seq25577	seq25578
seq25577	seq37230
seq25579	seq25579
seq25580	seq25580
seq25582	seq25582
seq25583	seq25583
seq25583	seq849
seq25583	seq850
seq25583	seq851
seq25583	seq852
seq25583	seq861
seq25583	seq875
seq25583	seq876
seq25583	seq877
seq25583	seq878
seq25583	seq879
seq25583	seq880
seq25583	seq882
seq25583	seq883
seq25583	seq886
seq25583	seq887
seq25583	seq888
seq25583	seq3265
seq25583	seq3269
seq25583	seq3273
seq25583	seq42602
seq25583	seq42604
seq25583	seq42605
seq25583	seq42611
seq25583	seq862
seq25583	seq881
seq25583	seq893
seq25583	seq3270
seq25583	seq3276
seq25583	seq889
seq25584	seq25584
seq25586	seq25586
seq25587	seq25587
seq25588	seq25588
seq25589	seq25589
seq25590	seq25590
seq25591	seq25591
seq25594	seq25594
seq25595	seq25595
seq25596	seq25596
seq25597	seq25597
seq25598	seq25598
seq25599	seq25599
seq25600	seq25600
seq25601	seq25601
seq25602	seq25602
seq25603	seq25603
seq25605	seq25605
seq25606	seq25606
seq25607	seq25607
seq25608	seq25608
seq25609	seq25609
seq25610	seq25610
seq25610	seq31030
seq25610	seq31031
seq25611	seq25611
seq25612	seq25612
seq25614	seq25614
seq25616	seq25616
seq25617	seq25617
seq25618	seq25618
seq25618	seq38200
seq25618	seq38201
seq25619	seq25619
seq25620	seq25620
seq25621	seq25621
seq25622	seq25622
seq25623	seq25623
seq25624	seq25624
seq25625	seq25625
seq25626	seq25626
seq25626	seq14953
seq25627	seq25627
seq25628	seq25628
seq25629	seq25629
seq25630	seq25630
seq25631	seq25631
seq25632	seq25632
seq25633	seq25633
seq25634	seq25634
seq25634	seq39348
seq25636	seq25636
seq25636	seq38566
seq25636	seq25635
seq25636	seq38565
seq25636	seq39352
seq25636	seq39355
seq25639	seq25639
seq25641	seq25641
seq25642	seq25642
seq25644	seq25644
seq25645	seq25645
seq25646	seq25646
seq25646	seq26623
seq25647	seq25647
seq25647	seq28117
seq25647	seq29448
seq25647	seq39119
seq25647	seq41556
seq25648	seq25648
seq25650	seq25650
seq25651	seq25651
seq25652	seq25652
seq25653	seq25653
seq25653	seq25654
seq25655	seq25655
seq25655	seq5698
seq25655	seq5699
seq25656	seq25656
seq25657	seq25657
seq25658	seq25658
seq25659	seq25659
seq25660	seq25660
seq25661	seq25661
seq25662	seq25662
seq25663	seq25663
seq25665	seq25665
seq25666	seq25666
seq25667	seq25667
seq25668	seq25668
seq25670	seq25670
seq25671	seq25671
seq25672	seq25672
seq25673	seq25673
seq25674	seq25674
seq25675	seq25675
seq25676	seq25676
seq25677	seq25677
seq25678	seq25678
seq25679	seq25679
seq25680	seq25680
seq25681	seq25681
seq25682	seq25682
seq25683	seq25683
seq25684	seq25684
seq25685	seq25685
seq25687	seq25687
seq25688	seq25688
seq25689	seq25689
seq25691	seq25691
seq25691	seq40845
seq25691	seq40847
seq25691	seq40846
seq25691	seq40849
seq25691	seq40850
seq25692	seq25692
seq25692	seq40848
seq25693	seq25693
seq25694	seq25694
seq25695	seq25695
seq25696	seq25696
seq25699	seq25699
seq32100	seq32100
seq32101	seq32101
seq32102	seq32102
seq32103	seq32103
seq32104	seq32104
seq32105	seq32105
seq32106	seq32106
seq32107	seq32107
seq32108	seq32108
seq32109	seq32109
seq32109	seq21873
seq32109	seq35345
seq32109	seq21870
seq32109	seq21871
seq32109	seq21872
seq32120	seq32120
seq32121	seq32121
seq32121	seq32122
seq32125	seq32125
seq32126	seq32126
seq32127	seq32127
seq32128	seq32128
seq32129	seq32129
seq32130	seq32130
seq32131	seq32131
seq32132	seq32132
seq32132	seq35365
seq32133	seq32133
seq32134	seq32134
seq32136	seq32136
seq32136	seq25231
seq32136	seq30808
seq32138	seq32138
seq32139	seq32139
seq32140	seq32140
seq32141	seq32141
seq32143	seq32143
seq32144	seq32144
seq32145	seq32145
seq32146	seq32146
seq9935	seq9935
seq9936	seq9936
seq9937	seq9937
seq9938	seq9938
seq9939	seq9939
seq9941	seq9941
seq9941	seq9940
seq9942	seq9942
seq9943	seq9943
seq9944	seq9944
seq9945	seq9945
seq9946	seq9946
seq9947	seq9947
seq9948	seq9948
seq9949	seq9949
seq9951	seq9951
seq9952	seq9952
seq9953	seq9953
seq9953	seq9954
seq9955	seq9955
seq9956	seq9956
seq9957	seq9957
seq9958	seq9958
seq9959	seq9959
seq9960	seq9960
seq9961	seq9961
seq9962	seq9962
seq9962	seq15579
seq9962	seq15583
seq9962	seq15584
seq9962	seq15585
seq9962	seq15586
seq9962	seq15592
seq9963	seq9963
seq9963	seq735
seq9964	seq9964
seq9965	seq9965
seq9965	seq8249
seq9965	seq8250
seq9965	seq12767
seq9966	seq9966
seq9966	seq11056
seq9966	seq15870
seq9966	seq15871
seq9966	seq16135
seq9967	seq9967
seq9967	seq9968
seq9967	seq11058
seq9967	seq11075
seq9967	seq15141
seq9967	seq15142
seq9969	seq9969
seq9970	seq9970
seq9971	seq9971
seq9972	seq9972
seq9974	seq9974
seq9975	seq9975
seq9976	seq9976
seq9977	seq9977
seq9979	seq9979
seq9980	seq9980
seq9981	seq9981
seq9982	seq9982
seq9983	seq9983
seq9986	seq9986
seq9987	seq9987
seq9988	seq9988
seq9989	seq9989
seq9990	seq9990
seq9991	seq9991
seq9992	seq9992
seq9993	seq9993
seq9994	seq9994
seq9995	seq9995
seq9996	seq9996
seq9997	seq9997
seq9998	seq9998
seq9999	seq9999
seq13100	seq13100
seq13101	seq13101
seq13102	seq13102
seq13103	seq13103
seq13103	seq13107
seq13103	seq13109
seq13104	seq13104
seq13105	seq13105
seq13105	seq13106
seq13108	seq13108
seq13110	seq13110
seq13111	seq13111
seq13112	seq13112
seq13114	seq13114
seq13115	seq13115
seq13116	seq13116
seq13117	seq13117
seq13118	seq13118
seq13119	seq13119
seq13120	seq13120
seq13120	seq13121
seq13120	seq13135
seq13122	seq13122
seq13124	seq13124
seq13125	seq13125
seq13126	seq13126
seq13127	seq13127
seq13128	seq13128
seq13130	seq13130
seq13131	seq13131
seq13132	seq13132
seq13133	seq13133
seq13134	seq13134
seq13136	seq13136
seq13136	seq13137
seq13138	seq13138
seq13139	seq13139
seq13140	seq13140
seq13141	seq13141
seq13141	seq13142
seq13141	seq13144
seq13143	seq13143
seq13143	seq13145
seq13146	seq13146
seq13146	seq13763
seq13146	seq13770
seq13148	seq13148
seq13148	seq13147
seq13149	seq13149
seq13149	seq12854
seq13149	seq13150
seq13149	seq13151
seq13149	seq13152
seq13149	seq23705
seq13153	seq13153
seq13153	seq13154
seq13157	seq13157
seq13157	seq13156
seq13158	seq13158
seq13158	seq13159
seq13158	seq31479
seq13160	seq13160
seq13160	seq675
seq13160	seq7755
seq13160	seq11172
seq13160	seq13161
seq13160	seq13162
seq13160	seq13165
seq13160	seq23708
seq13166	seq13166
seq13166	seq13167
seq13168	seq13168
seq13168	seq13163
seq13168	seq13164
seq13169	seq13169
seq13169	seq13189
seq13169	seq13192
seq13169	seq13280
seq13170	seq13170
seq13171	seq13171
seq13172	seq13172
seq13173	seq13173
seq13174	seq13174
seq13175	seq13175
seq13179	seq13179
seq13179	seq13178
seq13179	seq20161
seq13179	seq13176
seq13179	seq13177
seq13179	seq13180
seq13179	seq25438
seq13181	seq13181
seq13182	seq13182
seq13183	seq13183
seq13184	seq13184
seq13185	seq13185
seq13185	seq13186
seq13185	seq13187
seq13185	seq13188
seq13191	seq13191
seq13191	seq8236
seq13191	seq8237
seq13191	seq8238
seq13191	seq9537
seq13191	seq13190
seq13191	seq13278
seq13191	seq13279
seq13191	seq22581
seq13191	seq38712
seq13191	seq15365
seq13193	seq13193
seq13194	seq13194
seq13195	seq13195
seq13196	seq13196
seq13196	seq13197
seq13198	seq13198
seq13199	seq13199
seq13199	seq13200
seq13204	seq13204
seq13205	seq13205
seq13206	seq13206
seq13207	seq13207
seq13208	seq13208
seq13209	seq13209
seq13210	seq13210
seq13211	seq13211
seq13212	seq13212
seq13212	seq13222
seq13213	seq13213
seq13213	seq13214
seq13215	seq13215
seq13216	seq13216
seq13218	seq13218
seq13218	seq13689
seq13218	seq13221
seq13219	seq13219
seq13219	seq13220
seq13223	seq13223
seq13224	seq13224
seq13225	seq13225
seq13226	seq13226
seq13227	seq13227
seq13227	seq13228
seq13227	seq13229
seq13227	seq13230
seq13231	seq13231
seq13233	seq13233
seq13240	seq13240
seq13245	seq13245
seq13245	seq13277
seq13245	seq13246
seq13245	seq13250
seq13245	seq13252
seq13245	seq13255
seq13245	seq13264
seq13245	seq13268
seq13245	seq13247
seq13245	seq13249
seq13245	seq13269
seq13245	seq13251
seq13245	seq13253
seq13245	seq13254
seq13245	seq13256
seq13245	seq13265
seq13259	seq13259
seq13259	seq13260
seq13259	seq13261
seq13259	seq3949
seq13266	seq13266
seq13266	seq13273
seq13272	seq13272
seq13272	seq13271
seq13272	seq13270
seq13275	seq13275
seq13276	seq13276
seq13282	seq13282
seq13282	seq13281
seq13283	seq13283
seq13283	seq13284
seq13283	seq13285
seq13283	seq13814
seq13287	seq13287
seq13287	seq13286
seq13287	seq13288
seq13289	seq13289
seq13292	seq13292
seq13293	seq13293
seq13293	seq13314
seq13293	seq13315
seq13400	seq13400
seq13401	seq13401
seq13402	seq13402
seq13402	seq14188
seq13402	seq14189
seq13402	seq15626
seq13402	seq15650
seq13402	seq15652
seq13402	seq15653
seq13402	seq15654
seq13403	seq13403
seq13403	seq13404
seq13403	seq13405
seq13406	seq13406
seq13406	seq13882
seq13406	seq13883
seq13406	seq13886
seq13406	seq13888
seq13406	seq13889
seq13406	seq13891
seq13406	seq13893
seq13406	seq42933
seq13406	seq13407
seq13406	seq13895
seq13406	seq13890
seq13406	seq13894
seq13406	seq13896
seq13406	seq13898
seq13406	seq13900
seq13406	seq13892
seq13406	seq13897
seq13406	seq13899
seq13406	seq24815
seq13408	seq13408
seq13408	seq13420
seq13408	seq13421
seq13408	seq13427
seq13408	seq46173
seq13409	seq13409
seq13409	seq13410
seq13409	seq13411
seq13409	seq13412
seq13413	seq13413
seq13414	seq13414
seq13414	seq13415
seq13416	seq13416
seq13419	seq13419
seq13419	seq13417
seq13419	seq13418
seq13422	seq13422
seq13424	seq13424
seq13425	seq13425
seq13426	seq13426
seq13426	seq46172
seq13428	seq13428
seq13428	seq46174
seq13428	seq13429
seq13428	seq46175
seq13430	seq13430
seq13431	seq13431
seq13433	seq13433
seq13434	seq13434
seq13436	seq13436
seq13436	seq13435
seq13437	seq13437
seq13438	seq13438
seq13439	seq13439
seq13440	seq13440
seq13441	seq13441
seq13442	seq13442
seq13443	seq13443
seq13444	seq13444
seq13445	seq13445
seq13446	seq13446
seq13447	seq13447
seq13448	seq13448
seq13448	seq14139
seq13449	seq13449
seq13450	seq13450
seq13450	seq13798
seq13450	seq13840
seq13454	seq13454
seq13455	seq13455
seq13457	seq13457
seq13457	seq13456
seq13457	seq13476
seq13458	seq13458
seq13459	seq13459
seq13460	seq13460
seq13461	seq13461
seq13462	seq13462
seq13463	seq13463
seq13464	seq13464
seq13465	seq13465
seq13465	seq13466
seq13467	seq13467
seq13467	seq13468
seq13470	seq13470
seq13471	seq13471
seq13472	seq13472
seq13472	seq13469
seq13473	seq13473
seq13474	seq13474
seq13475	seq13475
seq13477	seq13477
seq13478	seq13478
seq13479	seq13479
seq13480	seq13480
seq13481	seq13481
seq13482	seq13482
seq13483	seq13483
seq13484	seq13484
seq13484	seq13502
seq13484	seq13503
seq13484	seq13504
seq13485	seq13485
seq13485	seq13486
seq13487	seq13487
seq13488	seq13488
seq13491	seq13491
seq13491	seq13490
seq13497	seq13497
seq13498	seq13498
seq13499	seq13499
seq13499	seq13513
seq13499	seq13515
seq13499	seq24408
seq13499	seq24410
seq13700	seq13700
seq13702	seq13702
seq13703	seq13703
seq13704	seq13704
seq13705	seq13705
seq13706	seq13706
seq13707	seq13707
seq13708	seq13708
seq13709	seq13709
seq13711	seq13711
seq13715	seq13715
seq13715	seq13712
seq13715	seq13718
seq13715	seq13719
seq13715	seq13720
seq13715	seq13721
seq13715	seq13722
seq13715	seq13738
seq13715	seq13739
seq13715	seq13760
seq13715	seq11276
seq13715	seq11277
seq13715	seq11278
seq13715	seq13572
seq13715	seq13573
seq13715	seq13662
seq13715	seq13710
seq13715	seq13713
seq13715	seq13714
seq13715	seq13716
seq13715	seq13717
seq13715	seq13746
seq13715	seq13748
seq13715	seq14592
seq13723	seq13723
seq13723	seq13735
seq13723	seq13646
seq13724	seq13724
seq13725	seq13725
seq13728	seq13728
seq13730	seq13730
seq13730	seq13393
seq13730	seq13733
seq13730	seq13737
seq13730	seq14153
seq13730	seq13535
seq13730	seq13731
seq13730	seq13732
seq13730	seq13736
seq13730	seq13755
seq13740	seq13740
seq13741	seq13741
seq13743	seq13743
seq13743	seq13742
seq13743	seq13744
seq13743	seq13745
seq13747	seq13747
seq13749	seq13749
seq13750	seq13750
seq13751	seq13751
seq13752	seq13752
seq13752	seq24310
seq13752	seq26539
seq13753	seq13753
seq13756	seq13756
seq13757	seq13757
seq13758	seq13758
seq13758	seq13759
seq13758	seq13835
seq13761	seq13761
seq13762	seq13762
seq13764	seq13764
seq13764	seq13765
seq13768	seq13768
seq13771	seq13771
seq13772	seq13772
seq13773	seq13773
seq13774	seq13774
seq13775	seq13775
seq13776	seq13776
seq13779	seq13779
seq13780	seq13780
seq13781	seq13781
seq13782	seq13782
seq13783	seq13783
seq13784	seq13784
seq13785	seq13785
seq13785	seq13548
seq13786	seq13786
seq13787	seq13787
seq13788	seq13788
seq13789	seq13789
seq13790	seq13790
seq13791	seq13791
seq13792	seq13792
seq13793	seq13793
seq13794	seq13794
seq13795	seq13795
seq13796	seq13796
seq13797	seq13797
seq13799	seq13799
seq13799	seq13800
seq13799	seq13801
seq13799	seq13802
seq13799	seq13803
seq19900	seq19900
seq19901	seq19901
seq19902	seq19902
seq19903	seq19903
seq19904	seq19904
seq19905	seq19905
seq19906	seq19906
seq19907	seq19907
seq19908	seq19908
seq19909	seq19909
seq19910	seq19910
seq19911	seq19911
seq19913	seq19913
seq19914	seq19914
seq19915	seq19915
seq19916	seq19916
seq19917	seq19917
seq19918	seq19918
seq19919	seq19919
seq19922	seq19922
seq19922	seq19920
seq19922	seq19921
seq19923	seq19923
seq19924	seq19924
seq19926	seq19926
seq19927	seq19927
seq19928	seq19928
seq19929	seq19929
seq19932	seq19932
seq19933	seq19933
seq19935	seq19935
seq19936	seq19936
seq19937	seq19937
seq19938	seq19938
seq19939	seq19939
seq19940	seq19940
seq19941	seq19941
seq19942	seq19942
seq19943	seq19943
seq19944	seq19944
seq19945	seq19945
seq19946	seq19946
seq19951	seq19951
seq19952	seq19952
seq19953	seq19953
seq19954	seq19954
seq19955	seq19955
seq19956	seq19956
seq19957	seq19957
seq19958	seq19958
seq19959	seq19959
seq19960	seq19960
seq19961	seq19961
seq19962	seq19962
seq19963	seq19963
seq19964	seq19964
seq19965	seq19965
seq19966	seq19966
seq19967	seq19967
seq19967	seq25077
seq19967	seq25078
seq19967	seq25079
seq19967	seq29691
seq19968	seq19968
seq19969	seq19969
seq19970	seq19970
seq19971	seq19971
seq19972	seq19972
seq19972	seq14561
seq19973	seq19973
seq19975	seq19975
seq19976	seq19976
seq19980	seq19980
seq19980	seq19978
seq19980	seq19981
seq19982	seq19982
seq19982	seq19983
seq19982	seq40027
seq19985	seq19985
seq19986	seq19986
seq19987	seq19987
seq19988	seq19988
seq19994	seq19994
seq19995	seq19995
seq19995	seq20379
seq19997	seq19997
seq19998	seq19998
seq19999	seq19999
seq20400	seq20400
seq20401	seq20401
seq20402	seq20402
seq20403	seq20403
seq20404	seq20404
seq20405	seq20405
seq20406	seq20406
seq20407	seq20407
seq20407	seq20408
seq20410	seq20410
seq20410	seq19835
seq20410	seq19836
seq20410	seq19869
seq20412	seq20412
seq20413	seq20413
seq20414	seq20414
seq20415	seq20415
seq20416	seq20416
seq20417	seq20417
seq20418	seq20418
seq20418	seq29264
seq20419	seq20419
seq20421	seq20421
seq20422	seq20422
seq20423	seq20423
seq20426	seq20426
seq20428	seq20428
seq20429	seq20429
seq20430	seq20430
seq20430	seq42812
seq20431	seq20431
seq20433	seq20433
seq20434	seq20434
seq20435	seq20435
seq20435	seq5522
seq20435	seq6528
seq20435	seq17181
seq20435	seq19228
seq20435	seq19698
seq20435	seq20109
seq20435	seq24012
seq20435	seq24046
seq20435	seq32876
seq20435	seq32877
seq20435	seq32878
seq20435	seq32879
seq20435	seq32880
seq20436	seq20436
seq20437	seq20437
seq20438	seq20438
seq20439	seq20439
seq20440	seq20440
seq20441	seq20441
seq20447	seq20447
seq20448	seq20448
seq20449	seq20449
seq20450	seq20450
seq20451	seq20451
seq20452	seq20452
seq20453	seq20453
seq20456	seq20456
seq20456	seq4005
seq20456	seq18621
seq20456	seq42017
seq20457	seq20457
seq20458	seq20458
seq20459	seq20459
seq20460	seq20460
seq20463	seq20463
seq20464	seq20464
seq20465	seq20465
seq20466	seq20466
seq20467	seq20467
seq20467	seq20470
seq20467	seq20471
seq20467	seq21983
seq20467	seq20468
seq20467	seq20469
seq20472	seq20472
seq20474	seq20474
seq20474	seq20517
seq20475	seq20475
seq20475	seq20492
seq20476	seq20476
seq20477	seq20477
seq20478	seq20478
seq20479	seq20479
seq20479	seq20526
seq20480	seq20480
seq20481	seq20481
seq20482	seq20482
seq20483	seq20483
seq20486	seq20486
seq20486	seq20411
seq20486	seq20484
seq20486	seq20485
seq20486	seq41103
seq20487	seq20487
seq20488	seq20488
seq20489	seq20489
seq20490	seq20490
seq20491	seq20491
seq20493	seq20493
seq20494	seq20494
seq20494	seq20606
seq20495	seq20495
seq20496	seq20496
seq20497	seq20497
seq20498	seq20498
seq20499	seq20499
seq20600	seq20600
seq20601	seq20601
seq20605	seq20605
seq20607	seq20607
seq20607	seq20627
seq20608	seq20608
seq20609	seq20609
seq20610	seq20610
seq20611	seq20611
seq20612	seq20612
seq20613	seq20613
seq20614	seq20614
seq20615	seq20615
seq20616	seq20616
seq20618	seq20618
seq20619	seq20619
seq20620	seq20620
seq20621	seq20621
seq20621	seq20624
seq20623	seq20623
seq20626	seq20626
seq20628	seq20628
seq20628	seq20681
seq20629	seq20629
seq20630	seq20630
seq20631	seq20631
seq20632	seq20632
seq20633	seq20633
seq20634	seq20634
seq20635	seq20635
seq20636	seq20636
seq20637	seq20637
seq20638	seq20638
seq20639	seq20639
seq20639	seq20648
seq20640	seq20640
seq20641	seq20641
seq20642	seq20642
seq20643	seq20643
seq20644	seq20644
seq20645	seq20645
seq20646	seq20646
seq20647	seq20647
seq20649	seq20649
seq20649	seq20662
seq20650	seq20650
seq20651	seq20651
seq20652	seq20652
seq20653	seq20653
seq20654	seq20654
seq20655	seq20655
seq20656	seq20656
seq20657	seq20657
seq20658	seq20658
seq20659	seq20659
seq20660	seq20660
seq20661	seq20661
seq20663	seq20663
seq20663	seq20686
seq20664	seq20664
seq20665	seq20665
seq20666	seq20666
seq20667	seq20667
seq20668	seq20668
seq20669	seq20669
seq20670	seq20670
seq20671	seq20671
seq20671	seq20680
seq20672	seq20672
seq20673	seq20673
seq20674	seq20674
seq20675	seq20675
seq20676	seq20676
seq20677	seq20677
seq20678	seq20678
seq20679	seq20679
seq20682	seq20682
seq20683	seq20683
seq20684	seq20684
seq20685	seq20685
seq20687	seq20687
seq20688	seq20688
seq20689	seq20689
seq20690	seq20690
seq20691	seq20691
seq20692	seq20692
seq20693	seq20693
seq20694	seq20694
seq20695	seq20695
seq20696	seq20696
seq20697	seq20697
seq20698	seq20698
seq20699	seq20699
seq20700	seq20700
seq20701	seq20701
seq20702	seq20702
seq20703	seq20703
seq20704	seq20704
seq20705	seq20705
seq20706	seq20706
seq20708	seq20708
seq20709	seq20709
seq20710	seq20710
seq20711	seq20711
seq20711	seq22861
seq20712	seq20712
seq20713	seq20713
seq20714	seq20714
seq20715	seq20715
seq20716	seq20716
seq20717	seq20717
seq20718	seq20718
seq20719	seq20719
seq20720	seq20720
seq20721	seq20721
seq20722	seq20722
seq20723	seq20723
seq20724	seq20724
seq20725	seq20725
seq20726	seq20726
seq20727	seq20727
seq20728	seq20728
seq20729	seq20729
seq20730	seq20730
seq20731	seq20731
seq20732	seq20732
seq20733	seq20733
seq20734	seq20734
seq20735	seq20735
seq20736	seq20736
seq20737	seq20737
seq20738	seq20738
seq20741	seq20741
seq20741	seq27547
seq20741	seq20739
seq20741	seq20740
seq20742	seq20742
seq20743	seq20743
seq20744	seq20744
seq20745	seq20745
seq20745	seq20960
seq20746	seq20746
seq20747	seq20747
seq20748	seq20748
seq20749	seq20749
seq20750	seq20750
seq20751	seq20751
seq20751	seq22727
seq20752	seq20752
seq20753	seq20753
seq20754	seq20754
seq20754	seq21079
seq20754	seq21080
seq20754	seq23250
seq20755	seq20755
seq20755	seq20756
seq20755	seq20757
seq20755	seq20758
seq20755	seq21501
seq20755	seq31513
seq20759	seq20759
seq20759	seq44097
seq20759	seq39569
seq20760	seq20760
seq20761	seq20761
seq20761	seq20762
seq20761	seq20763
seq20761	seq20764
seq20765	seq20765
seq20766	seq20766
seq20766	seq46788
seq20766	seq20767
seq20766	seq46789
seq20768	seq20768
seq20768	seq20769
seq20768	seq20770
seq20768	seq20771
seq20772	seq20772
seq20772	seq46790
seq20773	seq20773
seq20773	seq20774
seq20773	seq46791
seq20773	seq46792
seq20775	seq20775
seq20776	seq20776
seq20777	seq20777
seq20778	seq20778
seq20779	seq20779
seq20779	seq20792
seq20780	seq20780
seq20781	seq20781
seq20781	seq20790
seq20782	seq20782
seq20783	seq20783
seq20784	seq20784
seq20785	seq20785
seq20786	seq20786
seq20786	seq20793
seq20787	seq20787
seq20787	seq20791
seq20788	seq20788
seq20789	seq20789
seq20794	seq20794
seq20795	seq20795
seq20796	seq20796
seq20797	seq20797
seq20901	seq20901
seq20901	seq20909
seq20901	seq20893
seq20901	seq20894
seq20901	seq20896
seq20901	seq20897
seq20901	seq20898
seq20901	seq20899
seq20901	seq20900
seq20901	seq20902
seq20901	seq20903
seq20901	seq20904
seq20901	seq20905
seq20901	seq20906
seq20901	seq20910
seq20901	seq21502
seq20912	seq20912
seq20913	seq20913
seq20913	seq27145
seq20913	seq29542
seq20914	seq20914
seq20915	seq20915
seq20916	seq20916
seq20917	seq20917
